START,n_1,C_max,Npred_1,CpredAlign,Lambda_max,Jitter,JitterRatio,Status
(11#)173/2,199815,9.47408631,199815,9.55090743,-8.075854e-03,0.510386,-0.150516,EXPECTED
(11#)87,200970,9.76977837,200970,9.84577518,-7.748666e-03,0.506236,-0.150121,EXPECTED
(11#)175/2,202125,9.47501994,202125,9.49479104,-2.084481e-03,0.504445,-0.039194,EXPECTED
(11#)88,203490,9.43353629,203490,9.65661072,-2.337170e-02,0.503019,-0.443471,EXPECTED
(11#)177/2,204435,9.63699648,204435,9.66116025,-2.504258e-03,0.501761,-0.048158,EXPECTED
(11#)89,205590,9.51302139,205590,9.60373907,-9.490976e-03,0.498676,-0.181917,EXPECTED
(11#)179/2,207480,9.83057402,207480,9.86273227,-3.265910e-03,0.496950,-0.064711,EXPECTED
(11#)90,208845,9.96075978,208845,9.94081711,2.004130e-03,0.494364,0.040340,OUTLIER
(11#)181/2,209055,9.37522884,209055,9.54684190,-1.813943e-02,0.493863,-0.347491,EXPECTED
(13#)7,210210,10.11235236,210210,10.35370280,-2.358653e-02,0.491630,-0.490919,EXPECTED
(11#)183/2,211575,9.67968337,211365,9.65302499,2.757854e-03,0.488895,0.054528,OUTLIER
(11#)92,212520,9.90982728,212520,9.94470514,-3.513343e-03,0.486782,-0.071650,EXPECTED
(11#)185/2,213675,9.76352093,213675,9.76420367,-6.992520e-05,0.485623,-0.001406,EXPECTED
(11#)93,214830,9.69425677,214830,9.81986136,-1.287338e-02,0.483113,-0.259990,EXPECTED
(11#)187/2,215985,10.12029640,215985,10.12412366,-3.781052e-04,0.482077,-0.007939,EXPECTED
(11#)94,217140,9.66904020,217140,9.70306884,-3.513162e-03,0.480248,-0.070856,EXPECTED
(11#)189/2,218295,9.58469141,218295,9.49214694,9.702362e-03,0.478249,0.193507,OUTLIER
(11#)95,219450,9.97249946,219450,10.04990219,-7.731651e-03,0.475694,-0.162715,EXPECTED
(11#)191/2,220605,9.68174909,220605,9.54309667,1.442454e-02,0.474044,0.292489,OUTLIER
(11#)96,221760,9.46454153,221760,9.49275186,-2.976200e-03,0.472426,-0.059714,EXPECTED
(11#)193/2,222915,9.51873528,223860,9.55773622,-4.088911e-03,0.471994,-0.082630,EXPECTED
(11#)97,224070,9.64285201,224070,9.59173370,5.315262e-03,0.470062,0.108748,OUTLIER
(13#)15/2,225225,10.38651143,225225,10.35181970,3.345666e-03,0.467615,0.074189,OUTLIER
(11#)98,226380,9.51737426,226380,9.49077328,2.798905e-03,0.465328,0.057166,OUTLIER
(11#)197/2,227535,9.54379325,227535,9.54071596,3.224909e-04,0.463766,0.006635,OUTLIER
(11#)99,229425,9.32645837,228690,9.49198482,-1.759239e-02,0.462105,-0.358201,EXPECTED
(11#)199/2,229845,9.51374867,229845,9.53975208,-2.729517e-03,0.460292,-0.056493,EXPECTED
(11#)100,232050,10.03515508,232050,9.95123917,8.397353e-03,0.458972,0.182834,OUTLIER
(11#)201/2,232155,9.67369366,232155,9.63662109,3.839670e-03,0.457971,0.080950,OUTLIER
(11#)101,233415,9.98860545,233415,9.87966557,1.096633e-02,0.456195,0.238801,OUTLIER
(11#)203/2,234465,9.90414494,234465,9.84189286,6.305294e-03,0.454601,0.136938,OUTLIER
(11#)102,235620,10.00626051,235620,10.12215805,-1.151594e-02,0.452454,-0.256153,EXPECTED
(11#)205/2,236775,9.69631117,236775,9.73363570,-3.841964e-03,0.450820,-0.082793,EXPECTED
(11#)103,237930,9.61556689,237930,9.58436167,3.250559e-03,0.449188,0.069470,OUTLIER
(11#)207/2,239085,9.85121425,239085,9.94110301,-9.083260e-03,0.448908,-0.200239,EXPECTED
(13#)8,240240,10.37370351,240240,10.35012859,2.275152e-03,0.447004,0.052740,OUTLIER
(11#)209/2,241395,10.11574034,241395,10.04584225,6.933818e-03,0.445062,0.157052,OUTLIER
(11#)105,242550,9.50737707,242550,9.49054611,1.771874e-03,0.444133,0.037896,OUTLIER
(11#)211/2,244335,9.43652624,243705,9.53564688,-1.044915e-02,0.442476,-0.224014,EXPECTED
(11#)106,244860,9.57294212,244860,9.67567207,-1.067411e-02,0.440736,-0.233087,EXPECTED
(11#)213/2,246015,9.60290960,246015,9.62696621,-2.502005e-03,0.439123,-0.054783,EXPECTED
(11#)107,247170,9.44792372,247170,9.57957559,-1.383828e-02,0.437677,-0.300797,EXPECTED
(11#)215/2,248325,9.61491232,248325,9.71974292,-1.084391e-02,0.436417,-0.240207,EXPECTED
(11#)108,249480,9.52551372,249480,9.48981785,3.754435e-03,0.435722,0.081923,OUTLIER
(11#)217/2,250635,9.81181901,250635,9.81603591,-4.296853e-04,0.433178,-0.009735,EXPECTED
(11#)109,252525,9.68888102,252525,9.57790329,1.152024e-02,0.431633,0.257111,OUTLIER
(11#)219/2,252945,9.53831198,253890,9.63672487,-1.026478e-02,0.430249,-0.228735,EXPECTED
(11#)110,254100,9.44579392,254100,9.48886516,-4.549468e-03,0.428810,-0.100444,EXPECTED
(17#)/2,255255,10.98879350,255255,11.03679184,-4.358424e-03,0.412293,-0.116418,EXPECTED
(13#)9,270270,10.22605496,270270,10.34717213,-1.177439e-02,0.396949,-0.305120,EXPECTED
(13#)19/2,285285,10.84921557,285285,10.95315473,-9.534738e-03,0.386391,-0.269000,EXPECTED
(13#)10,300300,10.24062300,300300,10.34474275,-1.011599e-02,0.382080,-0.272508,EXPECTED
(13#)21/2,315315,10.31668283,315315,10.34359308,-2.605025e-03,0.369781,-0.072773,EXPECTED
(13#)11,330330,10.39343794,330330,10.34262576,4.900861e-03,0.357565,0.142106,OUTLIER
(13#)23/2,345345,10.82307543,345345,10.83322470,-9.373042e-04,0.347156,-0.029235,EXPECTED
(13#)12,373065,10.60647618,373065,10.70505576,-9.251356e-03,0.337307,-0.292255,EXPECTED
(13#)25/2,375375,10.25464963,375375,10.33993910,-8.282754e-03,0.328037,-0.260000,EXPECTED
(13#)13,390390,10.23137733,390390,10.33922892,-1.048609e-02,0.318937,-0.338160,EXPECTED
(13#)27/2,405405,10.26072189,405405,10.33852342,-7.553859e-03,0.310720,-0.250391,EXPECTED
(13#)14,420420,10.36643500,420420,10.33785399,2.760880e-03,0.303561,0.094152,OUTLIER
(13#)29/2,435435,10.80823080,435435,10.71945110,8.248004e-03,0.296723,0.299201,OUTLIER
(13#)15,451605,10.43630000,451605,10.58729653,-1.436473e-02,0.289893,-0.520870,EXPECTED
(13#)31/2,465465,10.58097936,465465,10.69186590,-1.042527e-02,0.283795,-0.390728,EXPECTED
(13#)16,480480,10.36292763,480480,10.33546736,2.653373e-03,0.277198,0.099064,OUTLIER
(13#)33/2,504735,10.40948314,504735,10.50894420,-9.509492e-03,0.272170,-0.365437,EXPECTED
(17#),510510,11.02689928,510510,11.02234361,4.132269e-04,0.266678,0.017083,OUTLIER
(13#)35/2,533715,10.41692508,533715,10.40661808,9.899373e-04,0.261709,0.039383,OUTLIER
(13#)18,540540,10.26910471,540540,10.33350372,-6.251560e-03,0.256996,-0.250584,EXPECTED
(13#)37/2,555555,10.60253259,555555,10.62789847,-2.389579e-03,0.252075,-0.100628,EXPECTED
(13#)19,570570,10.95264258,570570,10.93957262,1.194028e-03,0.247944,0.052713,OUTLIER
(13#)39/2,596505,10.29423475,585585,10.33222325,-3.683477e-03,0.243702,-0.155881,EXPECTED
(13#)20,608685,10.47216331,608685,10.45020012,2.099495e-03,0.240117,0.091469,OUTLIER
(13#)41/2,615615,10.61204631,615615,10.59605556,1.507985e-03,0.236265,0.067681,OUTLIER
(13#)21,636405,10.43557144,636405,10.39897272,3.513277e-03,0.232671,0.157298,OUTLIER
(13#)43/2,645645,10.62110639,645645,10.58240570,3.650408e-03,0.228945,0.169039,OUTLIER
(13#)22,660660,10.35016732,660660,10.33043181,1.908602e-03,0.225570,0.087492,OUTLIER
(13#)45/2,680295,10.36163204,680295,10.37255205,-1.053334e-03,0.222522,-0.049074,EXPECTED
(13#)23,690690,10.75535033,690690,10.82111769,-6.096231e-03,0.219704,-0.299345,EXPECTED
(13#)47/2,705705,10.42659488,705705,10.55874468,-1.259465e-02,0.216616,-0.610065,EXPECTED
(13#)24,726495,10.30832542,726495,10.38853799,-7.751220e-03,0.213778,-0.375214,EXPECTED
(13#)49/2,746130,10.67180211,746130,10.69364771,-2.044947e-03,0.210607,-0.103727,EXPECTED
(13#)25,750750,10.25109722,750750,10.32865448,-7.537275e-03,0.208316,-0.372306,EXPECTED
(17#)3/2,765765,10.99909949,765765,11.01612326,-1.546546e-03,0.205909,-0.082676,EXPECTED
(13#)26,780780,10.36864084,780780,10.32810788,3.916848e-03,0.203485,0.199194,OUTLIER
(13#)53/2,795795,10.54122315,795795,10.53015276,1.050752e-03,0.200950,0.055090,OUTLIER
(13#)27,810810,10.30416841,810810,10.32763178,-2.274487e-03,0.198840,-0.118001,EXPECTED
(13#)55/2,825825,10.34642760,825825,10.32733896,1.846654e-03,0.196558,0.097115,OUTLIER
(13#)28,844305,10.39372356,844305,10.34460418,4.737072e-03,0.194245,0.252873,OUTLIER
(13#)57/2,855855,10.95061370,855855,10.93375910,1.540332e-03,0.191633,0.087952,OUTLIER
(13#)29,870870,10.61823408,870870,10.70879317,-8.492476e-03,0.190361,-0.475723,EXPECTED
(13#)59/2,885885,10.48047317,885885,10.50740868,-2.566769e-03,0.188402,-0.142968,EXPECTED
(13#)30,903210,10.54756236,903210,10.57810016,-2.891064e-03,0.186308,-0.163910,EXPECTED
(13#)61/2,915915,10.51381724,915915,10.50091982,1.227464e-03,0.184194,0.070021,OUTLIER
(13#)31,930930,10.67473805,930930,10.68160294,-6.428901e-04,0.182810,-0.037552,EXPECTED
(13#)63/2,945945,10.24796411,945945,10.32569885,-7.556759e-03,0.181096,-0.429246,EXPECTED
(13#)32,960960,10.28708484,960960,10.32547378,-3.724815e-03,0.179407,-0.213977,EXPECTED
(13#)65/2,975975,10.32547689,975975,10.32530573,1.657661e-05,0.177773,0.000963,OUTLIER
(13#)33,990990,10.30541948,990990,10.32513712,-1.911499e-03,0.175867,-0.112117,EXPECTED
(13#)67/2,1009470,10.53313172,1009470,10.49904981,3.240932e-03,0.174589,0.195212,OUTLIER
(17#)2,1021020,11.02138234,1021020,11.01241534,8.139315e-04,0.173014,0.051828,OUTLIER
(13#)69/2,1036035,10.76237958,1036035,10.81579837,-4.951196e-03,0.171583,-0.311329,EXPECTED
(13#)35,1051050,10.28826788,1051050,10.32445030,-3.510692e-03,0.169756,-0.213144,EXPECTED
(13#)71/2,1066065,10.42796200,1066065,10.47378898,-4.384997e-03,0.168700,-0.271648,EXPECTED
(13#)36,1081080,10.32313799,1081080,10.32408126,-9.137017e-05,0.167346,-0.005637,EXPECTED
(13#)73/2,1096095,10.42288365,1096095,10.46923540,-4.437255e-03,0.165977,-0.279266,EXPECTED
(13#)37,1111110,10.63423235,1119195,10.68773997,-5.019023e-03,0.164798,-0.324686,EXPECTED
(13#)75/2,1138830,10.46679745,1138830,10.46840136,-1.532262e-04,0.163505,-0.009810,EXPECTED
(13#)38,1141140,10.95938321,1141140,10.93019742,2.666639e-03,0.162308,0.179817,OUTLIER
(13#)77/2,1156155,10.32016056,1156155,10.32335979,-3.099500e-04,0.161066,-0.019863,EXPECTED
(13#)39,1171170,10.34206115,1171170,10.32323522,1.821986e-03,0.159902,0.117734,OUTLIER
(13#)79/2,1186185,10.44087078,1186185,10.45705951,-1.549315e-03,0.158504,-0.102135,EXPECTED
(13#)40,1201200,10.33738857,1201200,10.32297245,1.395534e-03,0.157504,0.091529,OUTLIER
(13#)81/2,1217370,10.37118202,1217370,10.44100796,-6.710125e-03,0.156470,-0.446258,EXPECTED
(13#)41,1231230,10.50932061,1231230,10.58715892,-7.379304e-03,0.155439,-0.500764,EXPECTED
(13#)83/2,1246245,10.42975286,1246245,10.44991012,-1.930804e-03,0.154181,-0.130738,EXPECTED
(13#)42,1272810,10.41230196,1272810,10.39044005,2.101830e-03,0.153283,0.142624,OUTLIER
(17#)5/2,1276275,11.04350724,1276275,11.00987392,3.050176e-03,0.152336,0.220784,OUTLIER
(13#)43,1291290,10.50208155,1291290,10.57374678,-6.800730e-03,0.151246,-0.473832,EXPECTED
(13#)87/2,1306305,10.62738580,1306305,10.70406993,-7.189801e-03,0.150198,-0.510554,EXPECTED
(13#)44,1322685,10.47831076,1322685,10.49690477,-1.772951e-03,0.149373,-0.124480,EXPECTED
(13#)89/2,1336335,10.39234997,1336335,10.44034937,-4.608091e-03,0.148519,-0.323187,EXPECTED
(13#)45,1354815,10.54130969,1354815,10.57341977,-3.041489e-03,0.147558,-0.217610,EXPECTED
(13#)91/2,1366365,10.37596210,1366365,10.32161411,5.251641e-03,0.146532,0.370895,OUTLIER
(13#)46,1381380,10.83011417,1381380,10.81263359,1.615376e-03,0.145739,0.119944,OUTLIER
(13#)93/2,1396395,10.61880174,1396395,10.67697026,-5.462931e-03,0.144983,-0.401209,EXPECTED
(13#)47,1411410,10.60638584,1411410,10.55045906,5.286886e-03,0.144126,0.388041,OUTLIER
(13#)95/2,1426425,10.88040167,1426425,10.92784644,-4.351092e-03,0.143306,-0.331073,EXPECTED
(13#)48,1452990,10.41000615,1452990,10.38057905,2.830812e-03,0.142481,0.206534,OUTLIER
(13#)97/2,1456455,10.42302775,1456455,10.42954849,-6.254134e-04,0.141713,-0.046014,EXPECTED
(13#)49,1471470,10.29100886,1471470,10.32085357,-2.895879e-03,0.140919,-0.211786,EXPECTED
(13#)99/2,1492260,10.66009978,1492260,10.68518272,-2.350210e-03,0.140158,-0.178962,EXPECTED
(13#)50,1514205,10.44481923,1514205,10.49442854,-4.738413e-03,0.139120,-0.356594,EXPECTED
(13#)101/2,1516515,10.39160965,1516515,10.42476522,-3.185530e-03,0.138655,-0.239123,EXPECTED
(17#)3,1531530,10.91105796,1531530,11.00797767,-8.843486e-03,0.137846,-0.703101,EXPECTED
(13#)103/2,1546545,10.44066288,1546545,10.42249138,1.741971e-03,0.137234,0.132413,OUTLIER
(13#)52,1561560,10.29958853,1561560,10.32030305,-2.009179e-03,0.136313,-0.151963,EXPECTED
(13#)105/2,1576575,10.34024085,1576575,10.32022047,1.938039e-03,0.135834,0.147389,OUTLIER
(13#)53,1591590,10.51716217,1591590,10.52228605,-4.870736e-04,0.135131,-0.037918,EXPECTED
(13#)107/2,1606605,10.38632035,1606605,10.41823323,-3.067877e-03,0.134509,-0.237255,EXPECTED
(13#)54,1621620,10.27732084,1621620,10.31994302,-4.138631e-03,0.133656,-0.318895,EXPECTED
(13#)109/2,1636635,10.44534654,1636635,10.41624519,2.789947e-03,0.133172,0.218525,OUTLIER
(13#)55,1651650,10.30055206,1651650,10.31970919,-1.858089e-03,0.132546,-0.144532,EXPECTED
(13#)111/2,1666665,10.64675595,1666665,10.61431212,3.051950e-03,0.131944,0.245891,OUTLIER
(13#)56,1681680,10.32490434,1688610,10.33659910,-1.132034e-03,0.131235,-0.089113,EXPECTED
(13#)113/2,1708245,10.45712809,1708245,10.46438938,-6.941457e-04,0.130626,-0.055588,EXPECTED
(13#)57,1711710,10.89142669,1711710,10.92605920,-3.174751e-03,0.130084,-0.266232,EXPECTED
(13#)115/2,1726725,10.85478202,1726725,10.81040013,4.097076e-03,0.129507,0.342699,OUTLIER
(13#)58,1741740,10.64565516,1741740,10.70121251,-5.205211e-03,0.128947,-0.430854,EXPECTED
(13#)117/2,1763580,10.42086268,1763580,10.50338235,-7.887510e-03,0.128326,-0.643047,EXPECTED
(13#)59,1771770,10.46162606,1771770,10.50005115,-3.666227e-03,0.127855,-0.300536,EXPECTED
(17#)7/2,1786785,11.01732216,1786785,11.00648569,9.840688e-04,0.127338,0.085100,OUTLIER
(13#)60,1806420,10.50277345,1806420,10.57051861,-6.429503e-03,0.126699,-0.534694,EXPECTED
(13#)121/2,1826055,10.43231013,1826055,10.43811875,-5.566364e-04,0.126167,-0.046039,EXPECTED
(13#)61,1831830,10.46981632,1831830,10.49361630,-2.270620e-03,0.125748,-0.189267,EXPECTED
(13#)123/2,1846845,10.59126030,1846845,10.58312295,7.686033e-04,0.125181,0.065005,OUTLIER
(13#)62,1865325,10.69260177,1865325,10.68330327,8.699983e-04,0.124717,0.074557,OUTLIER
(13#)125/2,1887270,10.27779269,1876875,10.31860784,-3.963334e-03,0.124240,-0.328519,EXPECTED
(13#)63,1891890,10.33963723,1891890,10.31854887,2.041648e-03,0.123543,0.170697,OUTLIER
(13#)127/2,1906905,10.38043358,1906905,10.40090451,-1.970127e-03,0.123271,-0.166064,EXPECTED
(13#)64,1921920,10.27390697,1921920,10.31838581,-4.319957e-03,0.122676,-0.362572,EXPECTED
(13#)129/2,1936935,10.49953723,1936935,10.56983575,-6.673078e-03,0.122318,-0.574719,EXPECTED
(13#)65,1951950,10.30047796,1951950,10.31827409,-1.726209e-03,0.121824,-0.146081,EXPECTED
(13#)131/2,1966965,10.45006136,1966965,10.39814731,4.980203e-03,0.121342,0.427832,OUTLIER
(13#)66,1981980,10.33001133,1981980,10.31811299,1.152486e-03,0.120945,0.098378,OUTLIER
(13#)133/2,1996995,10.90419837,1996995,10.92462612,-1.871631e-03,0.120348,-0.169739,EXPECTED
(13#)67,2012010,10.47254343,2018940,10.49157029,-1.815184e-03,0.119951,-0.158622,EXPECTED
(13#)135/2,2027025,10.33487939,2040885,10.36009732,-2.437108e-03,0.119575,-0.210896,EXPECTED
(17#)4,2042040,11.03638869,2042040,11.00527044,2.823587e-03,0.119204,0.261050,OUTLIER
(13#)137/2,2057055,10.38421126,2057055,10.39418799,-9.602983e-04,0.118773,-0.083998,EXPECTED
(13#)69,2072070,10.80561448,2072070,10.80877650,-2.925847e-04,0.118160,-0.026760,EXPECTED
(13#)139/2,2087085,10.43093179,2087085,10.39297094,3.645896e-03,0.117889,0.322005,OUTLIER
(13#)70,2102100,10.28475508,2102100,10.31759426,-3.187909e-03,0.117564,-0.279330,EXPECTED
(13#)141/2,2117115,10.49437651,2117115,10.54670008,-4.973479e-03,0.117143,-0.446664,EXPECTED
(13#)71,2132130,10.45727492,2132130,10.46695365,-9.251219e-04,0.116767,-0.082889,EXPECTED
(13#)143/2,2147145,10.32089589,2147145,10.31746578,3.324014e-04,0.116353,0.029480,OUTLIER
(13#)72,2162160,10.28854004,2162160,10.31733722,-2.795047e-03,0.115927,-0.248408,EXPECTED
(13#)145/2,2177175,10.65886908,2177175,10.69921678,-3.778218e-03,0.115602,-0.349023,EXPECTED
(13#)73,2192190,10.45346983,2204475,10.48399925,-2.916249e-03,0.115204,-0.265003,EXPECTED
(13#)147/2,2207205,10.30468258,2207205,10.31723518,-1.217404e-03,0.114798,-0.109345,EXPECTED
(13#)74,2222220,10.62244500,2222220,10.61178097,1.004419e-03,0.114464,0.093165,OUTLIER
(13#)149/2,2238390,10.68224431,2238390,10.68068013,1.464388e-04,0.114138,0.013704,OUTLIER
(13#)75,2258025,10.59708526,2258025,10.56844375,2.706432e-03,0.113760,0.251771,OUTLIER
(13#)151/2,2277660,10.45042457,2277660,10.46197387,-1.104541e-03,0.113380,-0.101864,EXPECTED
(13#)76,2282280,10.95059079,2282280,10.92348535,2.478318e-03,0.113049,0.239767,OUTLIER
(17#)9/2,2297295,10.99373951,2297295,11.00425057,-9.556383e-04,0.112758,-0.093218,EXPECTED
(13#)77,2312310,10.33290008,2312310,10.31683915,1.555558e-03,0.112197,0.143149,OUTLIER
(13#)155/2,2327325,10.63509727,2327325,10.67234344,-3.496075e-03,0.111970,-0.332644,EXPECTED
(13#)78,2342340,10.30803080,2342340,10.31675268,-8.457670e-04,0.111664,-0.078108,EXPECTED
(13#)157/2,2357355,10.38245606,2357355,10.38317235,-6.898804e-05,0.111438,-0.006428,EXPECTED
(13#)79,2372370,10.43612077,2372370,10.45053423,-1.380160e-03,0.111083,-0.129754,EXPECTED
(13#)159/2,2387385,10.48166740,2387385,10.51876174,-3.532726e-03,0.110794,-0.334805,EXPECTED
(13#)80,2415105,10.31755305,2415105,10.34639519,-2.791544e-03,0.110432,-0.261176,EXPECTED
(13#)161/2,2417415,10.84881245,2417415,10.80741149,3.823475e-03,0.110128,0.375935,OUTLIER
(13#)81,2434740,10.43924472,2434740,10.43568240,3.413013e-04,0.109835,0.032433,OUTLIER
(13#)163/2,2447445,10.35032253,2447445,10.38042833,-2.904460e-03,0.109486,-0.274974,EXPECTED
(13#)82,2462460,10.51916292,2462460,10.58072336,-5.835161e-03,0.109181,-0.563838,EXPECTED
(13#)165/2,2477475,10.29851906,2477475,10.31630762,-1.725803e-03,0.108932,-0.163300,EXPECTED
(13#)83,2492490,10.44088557,2492490,10.44351689,-2.519890e-04,0.108643,-0.024220,EXPECTED
(13#)167/2,2507505,10.33626911,2507505,10.37868233,-4.094944e-03,0.108371,-0.391371,EXPECTED
(13#)84,2523675,10.55523209,2523675,10.48908737,6.286251e-03,0.108006,0.612417,OUTLIER
(13#)169/2,2545620,10.40474039,2545620,10.38346798,2.046585e-03,0.107736,0.197449,OUTLIER
(17#)5,2552550,10.99012211,2552550,11.00337997,-1.205616e-03,0.107529,-0.123296,EXPECTED
(13#)171/2,2567565,10.92708061,2567565,10.92249604,4.196484e-04,0.107245,0.042749,OUTLIER
(13#)86,2582580,10.55578003,2582580,10.56744541,-1.104508e-03,0.106914,-0.109110,EXPECTED
(13#)173/2,2611455,10.64974805,2611455,10.68014050,-2.849754e-03,0.106681,-0.284891,EXPECTED
(13#)87,2612610,10.66539465,2612610,10.69770421,-3.024803e-03,0.106396,-0.303673,EXPECTED
(13#)175/2,2627625,10.28738539,2627625,10.31582570,-2.760767e-03,0.106143,-0.267943,EXPECTED
(13#)88,2645370,10.51306100,2645370,10.49387756,1.826391e-03,0.105914,0.181123,OUTLIER
(13#)177/2,2657655,10.51549012,2657655,10.49664122,1.794097e-03,0.105616,0.178466,OUTLIER
(13#)89,2672670,10.44897175,2672670,10.43415215,1.419290e-03,0.105402,0.140601,OUTLIER
(13#)179/2,2687685,10.37335454,2687685,10.37388345,-5.098606e-05,0.105113,-0.005032,EXPECTED
(13#)90,2709630,10.53157782,2709630,10.56676913,-3.335934e-03,0.104894,-0.335494,EXPECTED
(13#)181/2,2717715,10.37331494,2717715,10.37315198,1.570966e-05,0.104578,0.001558,OUTLIER
(13#)91,2732730,10.33041978,2732730,10.31550176,1.445130e-03,0.104355,0.142955,OUTLIER
(13#)183/2,2747745,10.48765084,2747745,10.49016467,-2.396656e-04,0.104123,-0.024143,EXPECTED
(13#)92,2762760,10.76445593,2762760,10.80633591,-3.883032e-03,0.103890,-0.403118,EXPECTED
(13#)185/2,2777775,10.57239913,2777775,10.60991493,-3.542185e-03,0.103632,-0.362010,EXPECTED
(13#)93,2792790,10.66486958,2792790,10.67081174,-5.570162e-04,0.103400,-0.057468,EXPECTED
(17#)11/2,2807805,11.02662299,2807805,11.00252419,2.187902e-03,0.103206,0.233502,OUTLIER
(13#)94,2822820,10.52442136,2822820,10.54428896,-1.885982e-03,0.102971,-0.192944,EXPECTED
(13#)189/2,2847075,10.45920201,2847075,10.46008559,-8.447515e-05,0.102688,-0.008605,EXPECTED
(13#)95,2852850,10.92845388,2852850,10.92155796,6.312052e-04,0.102465,0.067300,OUTLIER
(13#)191/2,2867865,10.35654496,2867865,10.36955209,-1.255145e-03,0.102286,-0.127164,EXPECTED
