FIRST,LAST,START,minAt*,Gpred(minAt*),maxAt*,Gpred(maxAt*),n_0*,Cpred_min(n_0*),n_1*,Cpred_max(n_1*),n_geom,<COUNT>*,Cpred_avg,n_v,Calign_min(n_v),n_u,Calign_max(n_u),n_a,CboundMin(n_a),n_b,CboundMax(n_b),jitter
62537475,62792729,(17#)245/2,62537476,257605.802,62537475,1065811.381,62792693,2.654822,62537475,10.98400414,62664972,390923.237150,4.021472308,62540396,2.617880,62537475,10.98435111,62537521,2.576868,62537475,11.05406038,0.036948
62792730,63047984,(17#)123,62792731,258539.561,62792730,1097102.334,63047981,2.654818,62792730,11.26563077,62920228,392337.504190,4.021468215,62830127,2.618011,62792730,11.26597794,62792731,2.577103,62792730,11.33574037,0.036829
63047985,63303239,(19#)13/2,63047987,259472.943,63047985,1136685.699,63303217,2.654815,63047985,11.63009216,63175483,393751.228468,4.021464721,63061072,2.618115,63047985,11.63043588,63047987,2.577337,63047985,11.67843786,0.036710
63303240,63558494,(17#)124,63303242,260405.934,63303240,1114548.216,63558491,2.654812,63303240,11.36271922,63430739,395164.139535,4.021459041,63314456,2.618231,63303240,11.36306389,63303242,2.577568,63303240,11.43234120,0.036593
63558495,63813749,(17#)249/2,63558518,261338.600,63558495,1094603.889,63813731,2.654808,63558495,11.11955226,63685994,396576.400442,4.021452830,63583516,2.618348,63558495,11.11989359,63558527,2.577798,63558495,11.18982509,0.036476
63813750,64069004,(17#)125,63813754,262270.728,63888825,1097330.114,64069003,2.654805,63888825,11.09601092,63941250,397988.265839,4.021448636,63817672,2.618453,63888825,11.09637907,63813781,2.578026,63888825,11.20614009,0.036360
64069005,64324259,(17#)251/2,64069013,263202.542,64234170,1108935.000,64324237,2.654802,64234170,11.15976214,64196505,399399.443366,4.021443464,64070276,2.618567,64234170,11.16014802,64069013,2.578253,64234170,11.26898362,0.036245
64324260,64579514,(17#)126,64324264,264133.979,64474410,1096827.886,64579511,2.654798,64474410,11.00136090,64451761,400809.915163,4.021437122,64328182,2.618675,64474410,11.00173358,64324283,2.578478,64444380,11.12752073,0.036131
64579515,64834769,(17#)253/2,64579531,265065.024,64579515,1148895.323,64834751,2.654795,64579515,11.50693529,64707016,402220.272530,4.021435501,64582877,2.618788,64579515,11.50727438,64579531,2.578701,64579515,11.55934146,0.036018
64834770,65090024,(17#)127,64834771,265995.617,64834770,1109327.453,65090021,2.654792,64834770,11.07175018,64962272,403629.359356,4.021427011,64846427,2.618895,64834770,11.07208739,64834771,2.578922,64913310,11.16601716,0.035905
65090025,65345279,(17#)255/2,65090027,266925.887,65330265,1104691.249,65345279,2.654788,65090025,10.98386555,65217527,405038.376952,4.021423628,65094662,2.619001,65090025,10.98420240,65090027,2.579142,65090025,11.05447610,0.035794
65345280,65600534,(17#)128,65345288,267855.826,65345280,1108219.403,65600489,2.654785,65345280,10.98385203,65472783,406446.586719,4.021417960,65384392,2.619124,65345280,10.98418686,65345299,2.579361,65482725,11.08104652,0.035683
65600535,65855789,(17#)257/2,65600537,268785.277,65615550,1156689.465,65855771,2.654782,65615550,11.42226828,65728038,407854.287256,4.021412952,65605172,2.619215,65615550,11.42262943,65600537,2.579578,65615550,11.47884256,0.035573
65855790,66111044,(17#)129,65855791,269714.400,65855790,1143126.561,66111043,2.654779,65855790,11.25172333,65983294,409261.476904,4.021408555,65867447,2.619333,65855790,11.25205578,65855791,2.579793,65855790,11.32250831,0.035463
66111045,66366299,(17#)259/2,66111047,270643.156,66186120,1153848.844,66366281,2.654776,66186120,11.30686107,66238549,410668.155799,4.021404735,66123416,2.619436,66186120,11.30721605,66111047,2.580007,66186120,11.37916325,0.035355
66366300,66621554,(17#)130,66366347,271571.697,66366300,1123592.899,66621551,2.654772,66366300,10.98379852,66493805,412073.816839,4.021396520,66379232,2.619537,66366300,10.98412859,66366347,2.580219,66366300,11.05470181,0.035247
66621555,66876809,(17#)261/2,66621557,272499.538,66621555,1169189.139,66876791,2.654769,66621555,11.39059215,66749060,413479.604867,4.021395062,66635201,2.619639,66621555,11.39092221,66621557,2.580430,66621555,11.45417816,0.035140
66876810,67132064,(17#)131,66876826,273427.230,67041975,1150425.764,67108864,2.654766,67041975,11.14528955,67004315,414884.377623,4.021389191,66895252,2.619748,67041975,11.14565976,66876829,2.580639,67041975,11.22736510,0.035034
67132065,67387319,(17#)263/2,67132069,274354.443,67327260,1149490.390,67387291,2.654763,67327260,11.09426660,67259571,416288.604141,4.021383468,67169461,2.619856,67327260,11.09460702,67132069,2.580847,67327260,11.17646637,0.034928
67387320,67642574,(17#)132,67387349,275281.430,67612545,1148651.054,67642571,2.654760,67492425,11.04686551,67514826,417692.504986,4.021379986,67400407,2.619947,67492425,11.04723466,67387349,2.581053,67492425,11.18307363,0.034823
67642575,67897829,(17#)265/2,67642577,276207.863,67642575,1165182.466,67897807,2.654757,67642575,11.19910023,67770082,419095.585191,4.021373951,67656221,2.620046,67642575,11.19942585,67642577,2.581258,67642575,11.27030613,0.034719
67897830,68153084,(19#)7,67897834,277134.044,67897830,1214054.495,68153077,2.654753,67897830,11.62982114,68025337,420498.507280,4.021371699,67910917,2.620147,67897830,11.63014353,67897859,2.581461,67897830,11.67744099,0.034616
68153085,68408339,(17#)267/2,68153087,278059.832,68153085,1163660.818,68408339,2.654750,68153085,11.10995657,68280593,421900.456160,4.021365402,68153641,2.620240,68153085,11.11028001,68153087,2.581663,68153085,11.18128620,0.034514
68408340,68663594,(17#)134,68408344,278985.313,68643960,1177258.172,68663593,2.654747,68643960,11.16828210,68535848,423301.899722,4.021359528,68443372,2.620352,68643960,11.17003799,68408381,2.581864,68643960,11.24453079,0.034412
68663595,68918849,(17#)269/2,68663597,279910.356,68663595,1162431.136,68918771,2.654744,68663595,11.02481880,68791104,424703.043590,4.021355993,68677396,2.620443,68663595,11.02514006,68663597,2.582063,68663595,11.09627367,0.034311
68918850,69174104,(17#)135,68918851,280835.075,68918850,1161919.650,69174101,2.654741,68918850,10.98366868,69046359,426103.648462,4.021352490,68954036,2.620549,68918850,10.98398614,68918851,2.582261,69017025,11.10043000,0.034210
69174105,69429359,(17#)271/2,69174124,281759.524,69390090,1173721.337,69429337,2.654738,69390090,11.02820370,69301614,427503.378686,4.021345845,69187906,2.620636,69390090,11.02915284,69174163,2.582458,69390090,11.16225758,0.034110
69429360,69684614,(17#)136,69429368,282683.512,69609540,1183367.983,69684611,2.654735,69609540,11.08766690,69556870,428902.874496,4.021342070,69430631,2.620735,69609540,11.08802974,69429379,2.582653,69609540,11.17088077,0.034011
69684615,69939869,(17#)273/2,69684617,283607.116,69684615,1173388.585,69939847,2.654732,69684615,10.98363077,69812125,430301.790981,4.021337889,69692906,2.620836,69684615,10.98394776,69684617,2.582847,69684615,11.05534057,0.033913
69939870,70195124,(17#)137,69939886,284530.480,70180110,1202174.684,70195093,2.654729,70105035,11.18701035,70067381,431700.103351,4.021333056,69961966,2.620927,70105035,11.18737018,69939907,2.583039,70105035,11.28716006,0.033815
70195125,70450379,(17#)275/2,70195133,285453.398,70195125,1181027.256,70450379,2.654726,70195125,10.98360575,70322636,433097.727327,4.021326776,70206782,2.621016,70195125,10.98392050,70195133,2.583231,70195125,11.05544519,0.033718
70450380,70705634,(17#)138,70450388,286376.020,70450380,1241265.602,70705627,2.654723,70450380,11.50662158,70577892,434495.383791,4.021325710,70455017,2.621108,70450380,11.50693621,70450411,2.583421,70450380,11.55881193,0.033621
70705635,70960889,(17#)277/2,70705639,287298.248,70750680,1221298.221,70960871,2.654720,70750680,11.27877637,70833147,435891.846058,4.021318472,70721492,2.621206,70750680,11.27913455,70705639,2.583609,70750680,11.36167135,0.033525
70960890,71216144,(17#)139,70960892,288220.168,70960890,1201178.651,71216129,2.654717,70960890,11.06374065,71088402,437288.366154,4.021316615,70965527,2.621292,70960890,11.06405331,70960919,2.583797,70960890,11.13577722,0.033430
71216145,71471399,(17#)279/2,71216147,289141.719,71216145,1237538.594,71471363,2.654714,71216145,11.36229965,71343658,438683.774756,4.021309351,71218571,2.621383,71216145,11.36261023,71216147,2.583983,71216145,11.43375363,0.033336
71471400,71726654,(17#)140,71471423,290063.018,71471400,1200098.769,71726651,2.654711,71471400,10.98354409,71598913,440079.124269,4.021306328,71473112,2.621475,71471400,10.98385477,71471423,2.584168,71471400,11.05571384,0.033242
71726655,71981909,(17#)281/2,71726678,290983.908,71726655,1208223.868,71981879,2.654708,71726655,11.02289941,71854169,441473.654212,4.021300558,71739587,2.621570,71726655,11.02320789,71726717,2.584352,71726655,11.09513628,0.033148
71981910,72237164,(17#)141,71981926,291904.423,72177105,1258952.354,72237163,2.654705,72177105,11.42192797,72109424,442867.917316,4.021297067,71984117,2.621659,72177105,11.42224901,71981933,2.584535,72177105,11.47883195,0.033056
72237165,72492419,(17#)283/2,72237166,292824.570,72237165,1215836.097,72492419,2.654702,72237165,11.02259491,72364679,444261.428657,4.021291426,72272197,2.621757,72237165,11.02290127,72237169,2.584716,72237165,11.09496703,0.032963
72492420,72747674,(17#)142,72492421,293744.426,72492420,1232943.941,72747673,2.654699,72492420,11.14267674,72619935,445654.645890,4.021287765,72519157,2.621840,72492420,11.14298352,72492421,2.584896,72492420,11.21511699,0.032872
72747675,73002929,(19#)15/2,72747676,294663.969,72747675,1290848.682,73002877,2.654697,72747675,11.62957093,72875190,447047.455089,4.021285018,72750596,2.621923,72747675,11.62987466,72747691,2.585076,72747675,11.67660425,0.032781
73002930,73258184,(17#)143,73002967,295583.274,73213140,1227785.986,73258169,2.654694,73213140,10.99884491,73130446,448439.273634,4.021277940,73016731,2.622013,73213140,10.99917954,73002967,2.585253,73213140,11.11889949,0.032691
73258185,73513439,(17#)287/2,73258189,296502.013,73258185,1258194.429,73513421,2.654691,73258185,11.26508700,73385701,449831.231426,4.021276650,73296296,2.622108,73258185,11.26538890,73258189,2.585430,73258185,11.33773354,0.032601
73513440,73768694,(17#)144,73513448,297420.586,73603530,1252647.818,73768691,2.654688,73603530,11.16860227,73640956,451222.146453,4.021270542,73517362,2.622189,73603530,11.16893952,73513459,2.585606,73603530,11.25367453,0.032512
73768695,74023949,(17#)289/2,73768696,298338.755,73888815,1262095.052,74023903,2.654685,73888815,11.21417496,73896212,452612.678656,4.021265511,73769966,2.622266,73888815,11.21446012,73768711,2.585780,73888815,11.29936889,0.032423
74023950,74279204,(17#)145,74023954,299256.607,74023950,1283993.233,74279201,2.654682,74023950,11.39021789,74151467,454002.848019,4.021261704,74040962,2.622360,74023950,11.39051892,74023993,2.585954,74023950,11.45511371,0.032335
74279205,74534459,(17#)291/2,74279207,300174.128,74459385,1281217.573,74534459,2.654679,74459385,11.30644575,74406723,455392.577494,4.021258408,74304226,2.622445,74459385,11.30678973,74279207,2.586126,74459385,11.38153161,0.032248
74534460,74789714,(17#)146,74534468,301091.375,74534460,1263272.816,74789713,2.654677,74534460,11.13809679,74661978,456781.620995,4.021253437,74538382,2.622526,74534460,11.13839594,74534479,2.586297,74534460,11.21109414,0.032161
74789715,75044969,(17#)293/2,74789747,302008.328,74939865,1271792.030,75044969,2.654674,74939865,11.15922490,74917233,458170.266202,4.021249316,74794352,2.622608,74939865,11.15955681,74789747,2.586468,74939865,11.27971337,0.032074
75044970,75300224,(17#)147,75044971,302924.776,75044970,1253312.997,75300223,2.654671,75044970,10.98337780,75172489,459558.269987,4.021243893,75056627,2.622690,75044970,10.98367507,75044971,2.586637,75044970,11.05651770,0.031988
75300225,75555479,(17#)295/2,75300233,303841.036,75300225,1279158.242,75555479,2.654668,75300225,11.17605690,75427744,460946.133972,4.021241536,75304862,2.622772,75300225,11.17635415,75300233,2.586805,75300225,11.24926855,0.031903
75555480,75810734,(17#)148,75555484,304756.952,75555480,1296918.804,75810697,2.654666,75555480,11.29716490,75682999,462333.183963,4.021236338,75567137,2.622854,75555480,11.29746029,75555503,2.586972,75555480,11.37043695,0.031818
75810735,76065989,(17#)297/2,75810754,305672.590,75810735,1264681.414,76065989,2.654663,75810735,10.98334331,75938255,463720.111883,4.021234306,75823106,2.622935,75810735,10.98363862,75810767,2.587138,75810735,11.05669942,0.031734
76065990,76321244,(17#)149,76066021,306587.898,76065990,1277097.294,76321207,2.654660,76065990,11.05804845,76193510,465105.782631,4.021225589,76081847,2.623021,76065990,11.05834184,76066021,2.587303,76065990,11.13147726,0.031650
76321245,76576499,(17#)299/2,76321253,307502.770,76321245,1332837.264,76576477,2.654657,76321245,11.50633581,76448765,466492.189306,4.021227404,76333616,2.623097,76321245,11.50662938,76321253,2.587466,76321245,11.55847582,0.031567
76576500,76831754,(17#)150,76576502,308417.395,76666590,1290407.674,76831739,2.654655,76666590,11.09537977,76704021,467876.749565,4.021217449,76602677,2.623187,76666590,11.09570862,76576523,2.587629,76666590,11.21935590,0.031484
76831755,77087009,(17#)301/2,76831787,309331.816,76831755,1311035.983,77086979,2.654652,76831755,11.25118324,76959276,469261.899770,4.021216695,76832311,2.623257,76831755,11.25147511,76831787,2.587791,76831755,11.32483202,0.031402
77087010,77342264,(17#)151,77087012,310245.732,77224455,1307245.498,77342257,2.654649,77224455,11.16787361,77214532,470646.135987,4.021212188,77100097,2.623342,77224455,11.16945969,77087029,2.587952,77224455,11.24769283,0.031320
77342265,77597519,(17#)303/2,77342267,311159.410,77342265,1300386.589,77597441,2.654646,77342265,11.09421767,77469787,472029.778418,4.021206679,77342821,2.623413,77342265,11.09450781,77342267,2.588112,77342265,11.16801464,0.031239
77597520,77852774,(19#)8,77597549,312072.888,77597520,1367112.432,77852771,2.654644,77597520,11.62933871,77725042,473413.358068,4.021204669,77624971,2.623497,77597520,11.62962595,77597549,2.588271,77597520,11.67590100,0.031159
77852775,78108029,(17#)305/2,77852777,312985.862,77852775,1316887.564,78108001,2.654641,77852775,11.16941005,77980298,474796.014818,4.021198828,77861066,2.623568,77852775,11.16969848,77852777,2.588429,77852775,11.24335643,0.031078
78108030,78363284,(17#)153,78108059,313898.719,78168090,1299604.275,78363281,2.654638,78108030,10.98324214,78235553,476178.369710,4.021194423,78110951,2.623655,78108030,10.98352778,78108059,2.588586,78168090,11.07055914,0.030999
78363285,78618539,(17#)307/2,78363287,314811.074,78363285,1306761.488,78618521,2.654636,78363285,11.01924170,78490808,477560.707402,4.021193815,78371576,2.623722,78363285,11.01952843,78363287,2.588742,78363285,11.09333871,0.030919
78618540,78873794,(17#)154,78618541,315723.215,78738660,1360252.129,78873787,2.654633,78738660,11.42162060,78746064,478941.781007,4.021186493,78643561,2.623808,78738660,11.42189005,78618541,2.588897,78738660,11.47904536,0.030841
78873795,79129049,(17#)309/2,78873797,316635.057,78873795,1323008.191,79129049,2.654630,78873795,11.09195380,79001319,480322.630155,4.021181210,78898102,2.623890,78873795,11.09223883,78873797,2.589052,78873795,11.16620262,0.030762
79129050,79384304,(17#)155,79129054,317546.605,79129050,1359112.647,79384289,2.654628,79129050,11.36192922,79256574,481703.778923,4.021182298,79154071,2.623957,79129050,11.36221405,79129054,2.589205,79129050,11.43554936,0.030684
79384305,79639559,(17#)311/2,79384307,318457.818,79594515,1356177.835,79639537,2.654625,79594515,11.27836529,79511830,483083.438301,4.021174798,79395962,2.624028,79594515,11.27867670,79384307,2.589357,79594515,11.36547734,0.030607
79639560,79894814,(17#)156,79639561,319368.741,79639560,1321347.824,79894807,2.654623,79639560,10.98317652,79767085,484463.125921,4.021171374,79639997,2.624097,79639560,10.98345980,79639561,2.589509,79639560,11.05765529,0.030530
79894815,80150069,(17#)313/2,79894819,320279.375,80120040,1353039.445,80150047,2.654620,80120040,11.18654802,80022340,485842.402685,4.021168335,79906472,2.624175,80120040,11.18686877,79894819,2.589659,80120040,11.29539779,0.030454
80150070,80405324,(17#)157,80150071,321189.687,80150070,1337455.194,80405279,2.654617,80150070,11.05401404,80277596,487220.917147,4.021162769,80150507,2.624243,80150070,11.05429576,80150071,2.589809,80150070,11.12864756,0.030378
80405325,80660579,(17#)315/2,80405327,322099.714,80450370,1352918.690,80660579,2.654615,80450370,11.14465917,80532851,488599.241957,4.021159394,80416982,2.624321,80450370,11.14498272,80405327,2.589958,80450370,11.23314951,0.030302
80660580,80915834,(17#)158,80660581,323009.436,80660580,1353766.725,80915819,2.654612,80660580,11.12577166,80788106,489977.203750,4.021156754,80662787,2.624389,80660580,11.12605179,80660581,2.590106,80660580,11.20056110,0.030227
80915835,81171089,(17#)317/2,80915836,323918.879,81020940,1351159.015,81171061,2.654610,81020940,11.06036554,81043362,491354.322724,4.021150904,80952517,2.624472,81020940,11.06068569,80915843,2.590253,80990910,11.16327619,0.030152
81171090,81426344,(17#)159,81171098,324828.027,81171090,1370286.460,81426337,2.654607,81171090,11.19846745,81298617,492731.407902,4.021148461,81173297,2.624533,81171090,11.19874600,81171119,2.590399,81171090,11.27341396,0.030078
81426345,81681599,(17#)319/2,81426347,325736.833,81426345,1397609.603,81681563,2.654605,81426345,11.38988329,81553872,494107.846590,4.021144395,81439277,2.624614,81426345,11.39015988,81426347,2.590545,81426345,11.45633510,0.030004
81681600,81936854,(17#)160,81681616,326645.489,81876795,1378840.359,81936851,2.654602,81876795,11.18187200,81809127,495483.785542,4.021139899,81711262,2.624684,81876795,11.18216096,81681641,2.590689,81876795,11.27110931,0.029931
81936855,82192109,(17#)321/2,81936874,327553.692,81936855,1368118.491,82192109,2.654600,81936855,11.08768147,82064383,496859.354320,4.021136013,81964306,2.624754,81936855,11.08795624,81936893,2.590833,81936855,11.16286570,0.029858
82192110,82447364,(17#)161,82192111,328461.576,82192110,1423681.058,82447357,2.654597,82192110,11.50607358,82319638,498234.490039,4.021132210,82203326,2.624818,82192110,11.50634889,82192111,2.590976,82192110,11.55829847,0.029785
82447365,82702619,(19#)17/2,82447369,329369.252,82447365,1442883.829,82702597,2.654594,82447365,11.62912216,82574893,499609.411093,4.021130232,82450286,2.624894,82447365,11.62939473,82447369,2.591118,82447365,11.67531047,0.029713
82702620,82957874,(17#)162,82702652,330276.742,82732650,1407122.880,82957873,2.654592,82732650,11.30607903,82830149,500983.442512,4.021124636,82703176,2.624958,82732650,11.30638826,82702661,2.591259,82732650,11.38430994,0.029641
82957875,83213129,(17#)325/2,82957877,331183.706,83017935,1375358.529,83213071,2.654590,83017935,11.01703984,83085404,502357.358209,4.021121637,83003566,2.625036,83017935,11.01731086,82957877,2.591400,83017935,11.10688352,0.029570
83213130,83468384,(17#)163,83213153,332090.578,83303220,1384421.904,83468347,2.654587,83303220,11.05582065,83340659,503730.684456,4.021117416,83217052,2.625092,83303220,11.05612591,83213153,2.591540,83303220,11.14581703,0.029499
83468385,83723639,(17#)327/2,83468389,332997.022,83468385,1390609.069,83723639,2.654585,83468385,11.08566350,83595915,505103.643821,4.021113745,83507771,2.625170,83468385,11.08593248,83468389,2.591678,83468385,11.16133072,0.029428
83723640,83978894,(17#)164,83723642,333903.248,83723640,1416905.095,83978893,2.654582,83723640,11.26462381,83851170,506476.137129,4.021109818,83727562,2.625228,83723640,11.26489457,83723687,2.591817,83723640,11.34037234,0.029358
83978895,84234149,(17#)329/2,83978897,334809.181,83978895,1416013.569,84234149,2.654580,83978895,11.22706462,84106425,507848.258005,4.021106368,83980166,2.625295,83978895,11.22733526,83978897,2.591954,83978895,11.30289505,0.029288
84234150,84489404,(17#)165,84234158,335714.867,84444360,1421307.652,84489347,2.654577,84444360,11.21371433,84361680,509219.781599,4.021101604,84267466,2.625369,84444360,11.21401109,84234181,2.592091,84444360,11.30430906,0.029219
84489405,84744659,(17#)331/2,84489406,336620.215,84489405,1396956.776,84744659,2.654575,84489405,11.01636060,84616936,510591.152510,4.021099024,84490676,2.625435,84489405,11.01662984,84489437,2.592226,84489405,11.09235531,0.029150
84744660,84999914,(17#)166,84744661,337525.299,84744660,1413708.640,84999913,2.654572,84744660,11.11855976,84872191,511961.884552,4.021094781,84792341,2.625507,84744660,11.11882750,84744661,2.592361,84954870,11.19751363,0.029081
84999915,85255169,(17#)333/2,84999931,338430.162,84999915,1440217.866,85255169,2.654570,84999915,11.29675628,85127446,513332.437055,4.021092475,85000352,2.625562,84999915,11.29702414,84999931,2.592496,84999915,11.37290349,0.029013
85255170,85510424,(17#)167,85255171,339334.639,85300215,1460681.040,85510423,2.654567,85300215,11.42134058,85382702,514702.134615,4.021086802,85268102,2.625628,85300215,11.42164951,85255171,2.592629,85300215,11.47944312,0.028945
85510425,85765679,(17#)335/2,85510427,340238.894,85645560,1432244.319,85765679,2.654565,85645560,11.15876728,85637957,516071.865444,4.021084700,85515062,2.625696,85645560,11.15905107,85510427,2.592762,85645560,11.29194227,0.028878
85765680,86020934,(17#)168,85765681,341142.864,85870785,1436795.079,86020871,2.654563,85870785,11.16807309,85893212,517440.835019,4.021079954,85784122,2.625761,85804950,11.16896119,85765681,2.592894,85870785,11.25946440,0.028811
86020935,86276189,(17#)337/2,86020936,342046.593,86020935,1419398.827,86276167,2.654560,86020935,11.01570235,86148467,518809.598928,4.021076880,86033306,2.625823,86020935,11.01596736,86020981,2.593026,86020935,11.09219637,0.028744
86276190,86531444,(17#)169,86276198,342950.014,86441355,1425130.521,86531429,2.654558,86441355,11.01226726,86403723,520177.797765,4.021072675,86302367,2.625889,86441355,11.01256975,86276213,2.593156,86441355,11.10397357,0.028678
86531445,86786699,(17#)339/2,86531446,343853.134,86531445,1435465.518,86786681,2.654555,86531445,11.08184277,86658978,521545.809232,4.021070248,86533652,2.625948,86531445,11.08210636,86531477,2.593286,86551080,11.18976027,0.028612
86786700,87041954,(17#)170,86786702,344756.008,87011925,1443220.807,87041951,2.654553,87011925,11.08690451,86914233,522913.063514,4.021065195,86789621,2.626010,87011925,11.08720351,86786743,2.593416,87011925,11.17892760,0.028546
87041955,87297209,(17#)341/2,87041957,345658.597,87041955,1479433.196,87297169,2.654551,87041955,11.36159801,87169489,524280.175041,4.021062237,87044162,2.626080,87041955,11.36186021,87041957,2.593544,87041955,11.43766598,0.028481
87297210,87552464,(19#)9,87297214,346560.937,87297210,1518196.264,87552457,2.654548,87297210,11.62891937,87424744,525646.971775,4.021060029,87320956,2.626145,87297210,11.62917891,87297233,2.593672,87297210,11.67481623,0.028416
87552465,87807719,(17#)343/2,87552469,347462.983,87552465,1437584.144,87807719,2.654546,87552465,10.98285856,87679999,527012.907415,4.021054389,87569477,2.626203,87552465,10.98311921,87552469,2.593799,87552465,11.05986137,0.028351
87807720,88062974,(17#)172,87807724,348364.781,87807720,1476469.200,88062899,2.654544,87807720,11.25072320,87935254,528378.909608,4.021052393,87808991,2.626264,87807720,11.25098133,87807739,2.593926,87807720,11.32781170,0.028287
88062975,88318229,(17#)345/2,88062977,349266.271,88062975,1513856.719,88318211,2.654541,88062975,11.50583148,88190510,529744.280364,4.021048701,88109381,2.626332,88062975,11.50609078,88062977,2.594052,88062975,11.55825392,0.028223
88318230,88573484,(17#)173,88318267,350167.639,88438350,1489512.974,88573477,2.654539,88438350,11.27800230,88445765,531109.214585,4.021044795,88321592,2.626388,88438350,11.27824542,88318267,2.594177,88438350,11.36978573,0.028160
88573485,88828739,(17#)347/2,88573487,351068.491,88573485,1456711.661,88828721,2.654537,88573485,11.01465413,88701020,532473.507011,4.021039118,88609726,2.626451,88573485,11.01491208,88573487,2.594301,88573485,11.09200130,0.028096
88828740,89083994,(17#)174,88828759,351969.261,88828740,1510162.471,89083993,2.654534,88828740,11.38958102,88956275,533838.240279,4.021039822,88830011,2.626506,88828740,11.38983891,88828759,2.594425,88828740,11.45779697,0.028034
89083995,89339249,(17#)349/2,89083997,352869.644,89099010,1469076.172,89339221,2.654532,89099010,11.04976845,89211531,535201.748724,4.021034335,89087917,2.626565,89099010,11.05005195,89083997,2.594548,89099010,11.18569625,0.027971
89339250,89594504,(17#)175,89339252,353769.838,89444355,1480162.305,89594503,2.654530,89444355,11.09485652,89466786,536565.061967,4.021030416,89365546,2.626631,89444355,11.09515504,89339279,2.594671,89444355,11.23031482,0.027909
89594505,89849759,(17#)351/2,89594507,354669.735,89594505,1467401.203,89849731,2.654527,89594505,10.98278169,89722041,537927.977793,4.021026529,89606162,2.626693,89594505,10.98303690,89594507,2.594793,89594505,11.06047729,0.027847
89849760,90105014,(17#)176,89849761,355569.382,89849760,1471123.408,90105013,2.654525,89849760,10.98277221,89977296,539290.540144,4.021022991,89851472,2.626743,89849760,10.98302761,89849761,2.594914,89849760,11.06055556,0.027785
90105015,90360269,(17#)353/2,90105023,356468.794,90135045,1502602.239,90360241,2.654523,90135045,11.18614614,90232552,540652.782573,4.021020038,90156061,2.626813,90135045,11.18643742,90105023,2.595034,90135045,11.30464569,0.027724
90360270,90615524,(17#)177,90360271,357367.895,90360270,1504504.258,90615509,2.654521,90360270,11.17543325,90487807,542014.761998,4.021018078,90361982,2.626860,90360270,11.17568735,90360271,2.595154,90360270,11.25339282,0.027663
90615525,90870779,(17#)355/2,90615548,358266.853,90615525,1503765.820,90870761,2.654518,90615525,11.14191418,90743062,543375.964139,4.021013288,90628457,2.626922,90615525,11.14216664,90615571,2.595274,90615525,11.21996224,0.027603
90870780,91126034,(17#)178,90870799,359165.427,91005915,1531732.959,91126003,2.654516,91005915,11.30575115,90998318,544737.142140,4.021011242,90872987,2.626979,91005915,11.30602026,90870799,2.595392,91005915,11.38744646,0.027542
91126035,91381289,(17#)357/2,91126039,360063.720,91126035,1489718.106,91381271,2.654514,91126035,10.98272531,91253573,546097.420452,4.021005462,91174157,2.627045,91126035,10.98297637,91126039,2.595511,91265265,11.08556109,0.027482
91381290,91636544,(17#)179,91381306,360961.857,91381290,1501871.322,91636541,2.654512,91381290,11.04476525,91508828,547457.801432,4.021003331,91383497,2.627094,91381290,11.04501679,91381309,2.595628,91516425,11.13102135,0.027423
91636545,91891799,(17#)359/2,91636547,361859.629,91861770,1560316.178,91891799,2.654509,91861770,11.42108362,91764083,548817.528621,4.020999267,91649632,2.627154,91861770,11.42136999,91636547,2.595745,91861770,11.47999636,0.027363
91891800,92147054,(17#)180,91891804,362757.225,91891800,1500862.092,92147051,2.654507,91891800,10.98269751,92019338,550176.868052,4.020995223,91903016,2.627212,91891800,10.98294778,91891829,2.595861,91891800,11.06119171,0.027304
92147055,92402309,(19#)19/2,92147059,363654.526,92147055,1593079.000,92402281,2.654505,92147055,11.62872880,92274594,551536.127065,4.020993427,92173232,2.627268,92147055,11.62897652,92147059,2.595977,92147055,11.67440508,0.027245
92402310,92657564,(17#)181,92402314,364551.596,92402310,1516712.286,92657519,2.654503,92402310,11.04403487,92529849,552894.836158,4.020990437,92413526,2.627324,92402310,11.04428388,92402341,2.596092,92520120,11.14728507,0.027187
92657565,92912819,(17#)363/2,92657567,365448.388,92657565,1511996.517,92912789,2.654501,92657565,10.98266997,92785104,554253.112554,4.020987106,92704531,2.627385,92657565,10.98291652,92657567,2.596207,92657565,11.06143479,0.027129
92912820,93168074,(17#)182,92912822,366344.950,92912820,1515705.912,93168073,2.654498,92912820,10.98266085,93040359,555610.816310,4.020982417,92926621,2.627433,92912820,10.98290859,92912851,2.596321,93002910,11.06507288,0.027071
93168075,93423329,(17#)365/2,93168076,367241.255,93168075,1540814.430,93423329,2.654496,93168075,11.13733700,93295615,556968.443543,4.020979952,93206186,2.627494,93168075,11.13758167,93168091,2.596434,93168075,11.21628344,0.027013
93423330,93678584,(17#)183,93423349,368137.352,93573480,1552909.084,93678581,2.654494,93573480,11.18141814,93550870,558325.389514,4.020975331,93440342,2.627545,93573480,11.18169398,93423349,2.596547,93573480,11.27721134,0.026956
93678585,93933839,(17#)367/2,93678593,369033.112,93858765,1551935.141,93933809,2.654492,93858765,11.14413651,93806125,559682.271793,4.020972997,93700681,2.627601,93858765,11.14442329,93678593,2.596659,93858765,11.24009911,0.026899
