alpha,n_min_lambda,min_lambda,n_max_lambda,max_lambda
0.03125,235620,-0.3501798,239085,-0.2764138
0.03125,231420,-0.354479,225225,-0.1836035
0.03125,209160,-0.3745959,207900,-0.2500419
0.03125,195195,-0.421231,196350,-0.2691815
0.03125,185535,-0.3843086,181545,-0.2930824
0.03125,162855,-0.4433617,175560,-0.3036789
0.03125,162435,-0.4582338,157080,-0.3091576
0.03125,141570,-0.4849275,139230,-0.3345639
0.03125,128205,-0.4807654,131670,-0.344051
0.03125,107835,-0.4998429,118335,-0.404575
0.03125,97020,-0.5047131,94185,-0.3911352
0.03125,87990,-0.5707499,90090,-0.4179831
0.03125,65835,-0.5993641,70455,-0.4761244
0.03125,51975,-0.6976571,58905,-0.4978281
0.03125,38850,-0.8183366,51870,-0.5575126
0.03125,37695,-0.6914382,33915,-0.5596839
0.03125,19110,-0.7504264,23415,-0.5414503
0.03125,13725,-0.9485191,13545,-0.5059524
0.03125,13125,-0.8259609,12180,-0.558933
0.03125,11025,-0.972764,11970,-0.6451762
0.03125,9765,-1.007244,10395,-0.6915936
0.03125,8295,-1.007159,8970,-0.6709885
0.03125,7260,-1.029856,8085,-0.6248549
0.03125,6636,-0.9646519,6195,-0.6222621
0.03125,5145,-1.147471,5610,-0.6442873
0.03125,4305,-1.20393,3615,-0.7799522
0.03125,2940,-1.177969,2730,-0.6670088
0.03125,1137,-1.909646,1590,-0.7947934
0.03125,987,-1.62996,1041,-0.9796405
0.03125,909,-1.564536,870,-0.8581847
0.03125,730,-1.408271,603,-0.8869407
0.03125,535,-1.958632,453,-0.8309802
0.03125,351,-1.833644,195,-0.812511
0.03125,134,-1.510424,60,-0.561033
0.0625,110405295,-0.02487686,110525415,-0.01845847
0.0625,107972865,-0.02473931,106186080,-0.0202615
0.0625,104414310,-0.02429377,104654550,-0.02095688
0.0625,99549450,-0.02339989,101276175,-0.01810059
0.0625,99279180,-0.02462324,97762665,-0.01941003
0.0625,93168075,-0.02530152,94189095,-0.01942143
0.0625,92912820,-0.02567611,90615525,-0.02061949
0.0625,87807720,-0.02648735,89099010,-0.01854653
0.0625,86551080,-0.02659518,85870785,-0.01989865
0.0625,81426345,-0.02577165,82447365,-0.01986243
0.0625,78738660,-0.02731135,80450370,-0.02019847
0.0625,76321245,-0.02652097,76831755,-0.02089702
0.0625,73213140,-0.02702364,74459385,-0.02122872
0.0625,68663595,-0.02656448,69174105,-0.01996502
0.0625,67897830,-0.02653144,68643960,-0.02061499
0.0625,64234170,-0.02778381,62537475,-0.02158531
0.0625,59984925,-0.02834052,60765705,-0.02076721
0.0625,57942885,-0.02975545,57342285,-0.02141123
0.0625,55390335,-0.02786337,56156100,-0.02440677
0.0625,50495445,-0.02812617,52777725,-0.01921181
0.0625,49924875,-0.03421176,47732685,-0.02411466
0.0625,46966920,-0.02896376,45435390,-0.02070988
0.0625,43393350,-0.02993402,42822780,-0.02269888
0.0625,38333295,-0.03130598,39369330,-0.02398667
0.0625,35480445,-0.03583168,37011975,-0.02533341
0.0625,32807775,-0.03546974,33663630,-0.0244273
0.0625,30591330,-0.03570628,31141110,-0.02741708
0.0625,27567540,-0.03678412,28588560,-0.02971019
0.0625,22717695,-0.0442588,25741485,-0.03146389
0.0625,19684665,-0.0453128,20420400,-0.03245062
0.0625,17402385,-0.04825004,18378360,-0.03733875
0.0625,14549535,-0.05369126,15060045,-0.03803408
0.0625,11741730,-0.05637804,13408395,-0.04115932
0.0625,7657650,-0.06972011,8843835,-0.04940701
0.0625,5360355,-0.1002088,7147140,-0.06394566
0.0625,4774770,-0.1021083,4654650,-0.08684309
0.0625,4519515,-0.1134773,4594590,-0.08427751
0.0625,4324320,-0.1159243,4408950,-0.08641202
0.0625,4129125,-0.1180171,4189185,-0.09669549
0.0625,3918915,-0.1338096,4037880,-0.09903539
0.0625,3858855,-0.1263269,3828825,-0.102671
0.0625,3588585,-0.1274746,3723720,-0.1090609
0.0625,3416490,-0.1337306,3527160,-0.09824533
0.0625,3303300,-0.135111,3318315,-0.1083823
0.0625,3028410,-0.1393793,3138135,-0.1131317
0.0625,2877420,-0.1509156,2957955,-0.1268871
0.0625,2709630,-0.1593648,2807805,-0.1145547
0.0625,2477475,-0.165351,2645370,-0.1236134
0.0625,2342340,-0.1777331,2387385,-0.1462239
0.0625,2134860,-0.1831208,2282280,-0.1527105
0.0625,1936935,-0.2030723,2042040,-0.1514122
0.0625,1887270,-0.1792543,1826055,-0.1627955
0.0625,1576575,-0.1882202,1726725,-0.1517412
0.0625,1471470,-0.1837702,1411410,-0.1420816
0.0625,1336335,-0.1739477,1261260,-0.1402661
0.0625,1186185,-0.1629496,1171170,-0.1357042
0.0625,951405,-0.1737875,885885,-0.1475935
0.0625,795795,-0.1596284,825825,-0.1295857
0.0625,548625,-0.181886,636405,-0.1454517
0.0625,375375,-0.2039573,412335,-0.1407114
0.0625,248640,-0.2733984,252525,-0.1482816
0.0625,241395,-0.2536738,239085,-0.1655946
0.0625,228375,-0.2783216,218295,-0.1866637
0.0625,210105,-0.2700057,212520,-0.1812693
0.0625,203490,-0.2770981,196350,-0.176922
0.0625,185640,-0.2558878,185955,-0.1765751
0.0625,163020,-0.3166972,175560,-0.2286084
0.0625,156975,-0.2877146,150150,-0.2119148
0.0625,137445,-0.3013175,145530,-0.208567
0.0625,122265,-0.3005649,126945,-0.2111761
0.0625,117390,-0.3307672,115500,-0.270891
0.0625,104475,-0.3772603,94710,-0.2484854
0.0625,87780,-0.4080258,90090,-0.2681976
0.0625,66045,-0.4736666,73710,-0.3194093
0.0625,62895,-0.4361462,58905,-0.3236761
0.0625,38850,-0.5169509,51870,-0.379844
0.0625,24570,-0.6387933,32760,-0.4525657
0.0625,19110,-0.6802323,14595,-0.4764572
0.0625,13650,-0.8317037,14490,-0.5702188
0.0625,12075,-0.8012996,12390,-0.4965073
0.0625,10845,-0.8303296,11550,-0.5100214
0.0625,10200,-0.7515763,9555,-0.5609085
0.0625,8358,-0.8335575,9240,-0.3916057
0.0625,7665,-0.7739893,7350,-0.6202166
0.0625,6930,-0.8848314,6615,-0.626573
0.0625,4515,-0.8443962,5565,-0.5641616
0.0625,4320,-0.884337,3360,-0.4924402
0.0625,2415,-1.081574,2865,-0.714501
0.0625,1131,-1.481158,1575,-0.6639029
0.0625,954,-1.759287,1050,-0.9496
0.0625,750,-1.627671,870,-0.9961739
0.0625,687,-1.595726,630,-0.9303414
0.0625,525,-1.96974,441,-0.9072858
0.0625,222,-1.913735,270,-0.8764289
0.0625,159,-1.813276,30,-0.6884988
0.125,108993885,-0.02367377,110780670,-0.01989362
0.125,107972865,-0.02480006,105675570,-0.01991082
0.125,104414310,-0.02425376,102612510,-0.02029819
0.125,99549450,-0.02328933,100570470,-0.01942987
0.125,99279180,-0.02347261,96996900,-0.01845454
0.125,95570475,-0.02376725,94189095,-0.01890384
0.125,92912820,-0.02293835,90360270,-0.01994898
0.125,89444355,-0.0224911,88438350,-0.01936845
0.125,83978895,-0.0233999,85870785,-0.01883861
0.125,83213130,-0.02381144,82447365,-0.01852139
0.125,78738660,-0.02365685,80120040,-0.01861331
0.125,76321245,-0.02302855,77597520,-0.01714263
0.125,71726655,-0.02366153,74459385,-0.01746518
0.125,68663595,-0.02221244,70960890,-0.01826182
0.125,67327260,-0.0220807,65615550,-0.01783052
0.125,64234170,-0.02222078,62537475,-0.01858696
0.125,61336275,-0.02290641,61516455,-0.01928287
0.125,56921865,-0.02309644,57342285,-0.0178074
0.125,53633580,-0.02202641,53348295,-0.01887395
0.125,51561510,-0.02263136,51306255,-0.01786097
0.125,49774725,-0.02322228,49264215,-0.01787858
0.125,46966920,-0.0234765,44669625,-0.01724949
0.125,43275540,-0.0246534,41861820,-0.01744499
0.125,38032995,-0.02449203,38798760,-0.01969475
0.125,35480445,-0.0245478,35735700,-0.01849787
0.125,33948915,-0.02580759,33663630,-0.01984732
0.125,30421755,-0.02661311,31141110,-0.02090413
0.125,25780755,-0.02502689,26531505,-0.02095956
0.125,22717695,-0.03074211,25390365,-0.02152189
0.125,20825805,-0.02841496,20930910,-0.02084742
0.125,17402385,-0.03273396,16831815,-0.02405304
0.125,14549535,-0.03462464,15315300,-0.02382009
0.125,10975965,-0.03519123,13408395,-0.02776085
0.125,10015005,-0.04396713,8843835,-0.0334323
0.125,5105100,-0.06028859,5870865,-0.03778644
0.125,4699695,-0.06499913,4714710,-0.04930284
0.125,4534530,-0.0698227,4579575,-0.04902507
0.125,4309305,-0.06674285,4408950,-0.04609148
0.125,4129125,-0.06959613,4114110,-0.05609287
0.125,3918915,-0.0763371,4037880,-0.05670353
0.125,3768765,-0.07616416,3903900,-0.06185093
0.125,3593205,-0.07650189,3708705,-0.0597611
0.125,3416490,-0.07473631,3527160,-0.05633071
0.125,3243240,-0.07969265,3318315,-0.06693514
0.125,3182025,-0.08151644,3078075,-0.06456151
0.125,2847075,-0.08936705,2957955,-0.06548958
0.125,2709630,-0.0895129,2807805,-0.05908705
0.125,2492490,-0.09365518,2645370,-0.07028225
0.125,2316930,-0.1011594,2297295,-0.08586366
0.125,2132130,-0.1121088,2238390,-0.09123053
0.125,1936935,-0.1179524,2087085,-0.08397739
0.125,1806420,-0.1144667,1865325,-0.09799514
0.125,1576575,-0.1364306,1726725,-0.1059854
0.125,1396395,-0.147852,1561560,-0.1111199
0.125,1306305,-0.1455121,1381380,-0.1184378
0.125,1060290,-0.1700882,1171170,-0.1320255
0.125,945945,-0.1875749,855855,-0.1430054
0.125,680295,-0.1564627,746130,-0.1332074
0.125,596505,-0.1599094,645645,-0.1202579
0.125,375375,-0.1551778,435435,-0.1204957
0.125,248325,-0.1795157,246015,-0.1295163
0.125,241395,-0.1859642,232155,-0.1423268
0.125,229425,-0.1812462,218295,-0.140166
0.125,217140,-0.2015055,212520,-0.1445618
0.125,203490,-0.1930185,202125,-0.1403946
0.125,176715,-0.1873208,185955,-0.1433671
0.125,163800,-0.2260631,175560,-0.1625687
0.125,151515,-0.2006138,150150,-0.1427193
0.125,142065,-0.2048367,145530,-0.1421762
0.125,128205,-0.2123707,131670,-0.161156
0.125,119595,-0.2485523,112035,-0.1852942
0.125,103950,-0.2664883,100485,-0.1781088
0.125,87780,-0.2492234,80850,-0.1912395
0.125,65835,-0.2906245,73710,-0.2007064
0.125,53025,-0.3115699,63525,-0.2162164
0.125,42735,-0.3444329,51870,-0.2193039
0.125,29295,-0.4245071,32760,-0.3068255
0.125,14700,-0.576048,23205,-0.3777794
0.125,13650,-0.6616389,14175,-0.4773037
0.125,12075,-0.7143563,13125,-0.5551445
0.125,10815,-0.7340847,11550,-0.5745997
0.125,10080,-0.7464351,9945,-0.6268347
0.125,9360,-0.6858665,8505,-0.5221433
0.125,7245,-0.7150545,8085,-0.5158744
0.125,6525,-0.7189733,6825,-0.5463874
0.125,4515,-0.6884449,5610,-0.481612
0.125,3615,-0.7261402,3795,-0.4944511
0.125,1995,-0.8101754,2565,-0.5089445
0.125,1140,-0.9560556,1680,-0.573936
0.125,1071,-1.011533,1050,-0.6335131
0.125,789,-1.156308,765,-0.7752295
0.125,585,-1.186842,630,-0.8419487
0.125,525,-1.357061,450,-0.9058816
0.125,333,-1.390485,255,-0.857349
0.125,45,-1.548602,165,-0.8206893
0.125,45,-1.548602,12,-0.3572128
0.25,109759650,-0.01736156,110780670,-0.01390715
0.25,107972865,-0.01760362,105675570,-0.01502804
0.25,105270165,-0.01854796,102357255,-0.01574504
0.25,99549450,-0.0187465,100570470,-0.01600371
0.25,96741645,-0.01965182,97282185,-0.01665078
0.25,95570475,-0.01998007,94189095,-0.01629729
0.25,92912820,-0.02008635,91861770,-0.01717032
0.25,87552465,-0.01945318,88062975,-0.01743562
0.25,83978895,-0.02179682,85870785,-0.01756535
0.25,81426345,-0.02188769,82447365,-0.01834304
0.25,78873795,-0.02266884,80120040,-0.01899528
0.25,76666590,-0.02285195,77597520,-0.01813624
0.25,72237165,-0.02376201,72747675,-0.01992841
0.25,68663595,-0.02549485,70960890,-0.02107072
0.25,68153085,-0.02450761,68643960,-0.01947221
0.25,64234170,-0.02318175,63303240,-0.02038502
0.25,62282220,-0.02315613,60240180,-0.01904487
0.25,57912855,-0.02221109,56666610,-0.01866411
0.25,54879825,-0.02181911,53348295,-0.01858322
0.25,53093040,-0.02192693,50780730,-0.0194449
0.25,49774725,-0.02158995,49069020,-0.01806909
0.25,44219175,-0.02091999,44669625,-0.01812518
0.25,43393350,-0.02180204,43648605,-0.01810998
0.25,39564525,-0.02119429,38798760,-0.0167166
0.25,35480445,-0.02116216,35225190,-0.0159542
0.25,33948915,-0.02178797,33663630,-0.01545603
0.25,30421755,-0.02259716,30120090,-0.0176609
0.25,27567540,-0.02207411,27822795,-0.01775765
0.25,25014990,-0.02341564,24819795,-0.01641509
0.25,20825805,-0.02078682,20420400,-0.01590789
0.25,17402385,-0.0248997,16831815,-0.01813448
0.25,14159145,-0.02339484,13528515,-0.01779485
0.25,11231220,-0.02489917,13408395,-0.01964512
0.25,7912905,-0.03023454,9699690,-0.02336811
0.25,5135130,-0.04048609,5870865,-0.02177592
0.25,4699695,-0.04144567,4804800,-0.0324509
0.25,4542615,-0.04343782,4594590,-0.03368418
0.25,4414410,-0.04402569,4279275,-0.0314011
0.25,4129125,-0.04151213,4189185,-0.02997056
0.25,3948945,-0.04504178,4037880,-0.03251501
0.25,3858855,-0.04750535,3753750,-0.03619143
0.25,3633630,-0.04681186,3723720,-0.03620488
0.25,3498495,-0.04803289,3527160,-0.03541391
0.25,3228225,-0.04835741,3318315,-0.03883864
0.25,3123120,-0.05177449,3161235,-0.03493607
0.25,2882880,-0.0599931,2852850,-0.04159727
0.25,2822820,-0.05649445,2657655,-0.04171006
0.25,2552550,-0.05867269,2645370,-0.04002489
0.25,2387385,-0.05694824,2417415,-0.04367416
0.25,2162160,-0.06500224,2282280,-0.04530225
0.25,1936935,-0.07000829,1996995,-0.05317913
0.25,1806420,-0.06700506,1826055,-0.05676592
0.25,1576575,-0.07423807,1726725,-0.05740066
0.25,1396395,-0.0824354,1452990,-0.06804438
0.25,1231230,-0.08755571,1276275,-0.06513182
0.25,1051050,-0.09723678,1171170,-0.07503438
0.25,855855,-0.1062372,1021020,-0.0824023
0.25,705705,-0.1227235,825825,-0.09909574
0.25,504735,-0.1554386,645645,-0.1079831
0.25,480480,-0.1567962,435435,-0.1194068
0.25,253890,-0.1601973,270270,-0.1184412
0.25,243705,-0.1502419,234465,-0.1175277
0.25,229320,-0.1573734,232050,-0.1043509
0.25,205590,-0.156297,207480,-0.1261492
0.25,190575,-0.155153,202125,-0.1216581
0.25,176715,-0.1445055,179025,-0.119112
0.25,167475,-0.1613465,170940,-0.1227795
0.25,161070,-0.14872,150150,-0.1012849
0.25,136290,-0.1644328,139755,-0.1242357
0.25,128205,-0.1592905,133980,-0.118379
0.25,116025,-0.1742073,112035,-0.1372613
0.25,103950,-0.1768895,106260,-0.1263614
0.25,85470,-0.1786248,92820,-0.1397446
0.25,71610,-0.1727963,76230,-0.146918
0.25,51975,-0.2292765,63525,-0.1555332
0.25,38115,-0.221009,51870,-0.1606947
0.25,24255,-0.2969213,28665,-0.1911279
0.25,14910,-0.3993522,21945,-0.2511079
0.25,13650,-0.4263387,14175,-0.3226427
0.25,12075,-0.4633752,12810,-0.3204148
0.25,10815,-0.4556964,11550,-0.3373191
0.25,10185,-0.4774594,10395,-0.3793235
0.25,9360,-0.5433391,8925,-0.3740454
0.25,7980,-0.540185,7770,-0.3973147
0.25,5880,-0.599571,6090,-0.5200426
0.25,5145,-0.639948,4515,-0.5170421
0.25,4305,-0.6145938,3465,-0.4580582
0.25,2100,-0.609954,2730,-0.4941404
0.25,1125,-0.8573804,1680,-0.4830414
0.25,1020,-0.7766406,1050,-0.5665172
0.25,780,-0.8207378,870,-0.6171567
0.25,585,-0.9806434,570,-0.5779383
0.25,375,-0.9336973,540,-0.7356814
0.25,210,-1.182417,195,-0.8294191
0.25,15,-1.510838,105,-0.8930266
0.25,15,-1.510838,6,-0.6114851
0.5,110405295,-0.009546973,111035925,-0.008031894
0.5,105555450,-0.01011626,107267160,-0.00839193
0.5,104414310,-0.01098952,104984880,-0.0089557
0.5,99549450,-0.01053127,100570470,-0.008262093
0.5,96231135,-0.01052015,96996900,-0.009267301
0.5,95570475,-0.01149829,94444350,-0.009428256
0.5,92912820,-0.01144713,91126035,-0.009096146
0.5,89099010,-0.01098352,88062975,-0.009177101
0.5,83978895,-0.0119675,86020935,-0.009605485
0.5,83468385,-0.01230052,81020940,-0.009774796
0.5,78738660,-0.01277228,80120040,-0.01067451
0.5,76666590,-0.01296399,76831755,-0.009988497
0.5,72237165,-0.01410029,74534460,-0.01081051
0.5,68663595,-0.01443012,69390090,-0.01117705
0.5,67041975,-0.0138031,68643960,-0.01061154
0.5,64234170,-0.01389962,64579515,-0.01252775
0.5,62282220,-0.01571394,60240180,-0.01275042
0.5,57342285,-0.01537093,58198140,-0.01238255
0.5,55900845,-0.01638317,54094425,-0.01329175
0.5,51561510,-0.01653456,52837785,-0.01452726
0.5,47987940,-0.01748456,49069020,-0.01505749
0.5,44219175,-0.01833016,46786740,-0.01653236
0.5,41096055,-0.01964446,43275540,-0.0172725
0.5,38333295,-0.02092032,38543505,-0.01838235
0.5,37267230,-0.02253433,37777740,-0.01933375
0.5,33693660,-0.02362008,32117085,-0.01897161
0.5,30045015,-0.02106108,30120090,-0.01815203
0.5,27567540,-0.02147338,26531505,-0.01804239
0.5,25014990,-0.02017909,24534510,-0.01745229
0.5,22537515,-0.01875175,21637770,-0.01635545
0.5,17402385,-0.02029196,19399380,-0.01684907
0.5,15825810,-0.01944754,14804790,-0.0159024
0.5,10465455,-0.02041677,13408395,-0.01544691
0.5,8933925,-0.02203268,9444435,-0.01713188
0.5,4819815,-0.0295235,5870865,-0.01781134
0.5,4699695,-0.02676744,4714710,-0.02136524
0.5,4519515,-0.02736333,4594590,-0.02137554
0.5,4369365,-0.02965277,4408950,-0.02100288
0.5,4159155,-0.027899,4189185,-0.02264757
0.5,4084080,-0.02899249,3968055,-0.02146422
0.5,3888885,-0.03334225,3753750,-0.02176467
0.5,3633630,-0.02903057,3573570,-0.02092013
0.5,3468465,-0.03358798,3527160,-0.02199702
0.5,3333330,-0.03236977,3198195,-0.0230752
0.5,3123120,-0.03493602,3078075,-0.02539625
0.5,2882880,-0.03606008,2852850,-0.02747407
0.5,2709630,-0.0330736,2807805,-0.02593005
0.5,2507505,-0.03557302,2645370,-0.02468123
0.5,2462460,-0.03700345,2417415,-0.02699399
0.5,2117115,-0.03878322,2282280,-0.02892357
0.5,1936935,-0.04205267,2042040,-0.03023025
0.5,1806420,-0.04312597,1786785,-0.03455265
0.5,1621620,-0.04409621,1726725,-0.03276323
0.5,1531530,-0.04759159,1411410,-0.03705166
0.5,1217370,-0.05340594,1366365,-0.03882895
0.5,1051050,-0.05506192,1141140,-0.04372527
0.5,870870,-0.06438462,1021020,-0.04846548
0.5,705705,-0.07735919,844305,-0.05413689
0.5,504735,-0.09039926,645645,-0.06479268
0.5,315315,-0.1153043,435435,-0.07939439
0.5,247170,-0.1566637,285285,-0.1238058
0.5,244335,-0.1552163,233415,-0.1182874
0.5,229425,-0.1538869,220605,-0.1194798
0.5,209055,-0.1497074,208845,-0.1246805
0.5,203490,-0.1519192,196350,-0.1304507
0.5,182910,-0.1447922,179025,-0.1077651
0.5,166320,-0.1410194,169785,-0.1164456
0.5,160545,-0.1306958,150150,-0.1088847
0.5,135135,-0.1392406,139755,-0.1114797
0.5,121485,-0.1445953,133980,-0.1144361
0.5,110880,-0.1459532,117810,-0.1117278
0.5,103950,-0.1313471,94710,-0.09882352
0.5,84630,-0.1384244,86625,-0.1076564
0.5,65835,-0.1479698,69615,-0.1049602
0.5,51975,-0.1516417,62790,-0.1172943
0.5,38115,-0.1597309,51870,-0.115395
0.5,24255,-0.1941386,33495,-0.1438047
0.5,14595,-0.2483695,23205,-0.1631771
0.5,14070,-0.2722244,13860,-0.2081922
0.5,12495,-0.2843445,12600,-0.2360433
0.5,11865,-0.2808503,10920,-0.2309483
0.5,10185,-0.304983,9975,-0.2387302
0.5,9030,-0.3294442,8925,-0.2166937
0.5,7875,-0.3811155,7770,-0.2632444
0.5,6765,-0.4080801,6930,-0.2900385
0.5,5145,-0.4142711,5250,-0.3340111
0.5,3570,-0.5013127,4410,-0.3977414
0.5,2520,-0.6020203,2730,-0.456936
0.5,1125,-0.5825671,1260,-0.4470677
0.5,930,-0.6425584,1050,-0.4598777
0.5,795,-0.6611754,885,-0.4585453
0.5,645,-0.723838,570,-0.5162753
0.5,375,-0.8095278,462,-0.5643775
0.5,294,-0.8570531,345,-0.5677662
0.5,90,-1.182187,165,-0.7611954
0.5,14,-1.692495,4,-0.8620754
1.0,110405295,-0.005512601,111035925,-0.004600686
1.0,107717610,-0.005684039,107267160,-0.004771613
1.0,103633530,-0.005785055,102357255,-0.004986771
1.0,101276175,-0.005999865,100570470,-0.00466044
1.0,96231135,-0.006374303,96711615,-0.005111023
1.0,95720625,-0.006199424,94444350,-0.005084706
1.0,92402310,-0.006447424,90615525,-0.00490356
1.0,89099010,-0.006294866,88062975,-0.004815827
1.0,83978895,-0.00659788,87011925,-0.005235483
1.0,83723640,-0.00678121,81020940,-0.005431143
1.0,77852775,-0.007434869,80120040,-0.00581802
1.0,76666590,-0.007597319,76831755,-0.005369738
1.0,71726655,-0.007409448,74459385,-0.006125139
1.0,70195125,-0.008032803,70450380,-0.006183427
1.0,65615550,-0.007471536,68643960,-0.006073867
1.0,63888825,-0.007908397,62537475,-0.006586994
1.0,62282220,-0.008706647,62192130,-0.006625756
1.0,57342285,-0.009092951,58198140,-0.006628678
1.0,53633580,-0.008664613,54879825,-0.007352813
1.0,50780730,-0.009241847,52777725,-0.007237605
1.0,49774725,-0.01001817,49639590,-0.007979792
1.0,44219175,-0.009826789,45075030,-0.008707492
1.0,41096055,-0.01069195,43648605,-0.009238141
1.0,38032995,-0.01209644,38543505,-0.009302354
1.0,35480445,-0.01174249,37777740,-0.009807815
1.0,32237205,-0.01273509,34321980,-0.009969133
1.0,30045015,-0.01368736,31396365,-0.01110068
1.0,27672645,-0.01503648,28318290,-0.0124904
1.0,22717695,-0.01679789,25741485,-0.01243827
1.0,19684665,-0.0172855,21637770,-0.01496088
1.0,17402385,-0.02111026,18888870,-0.01777616
1.0,16231215,-0.01832451,14549535,-0.01648816
1.0,11231220,-0.01810567,10465455,-0.01652398
1.0,8933925,-0.01865686,7402395,-0.01433492
1.0,4819815,-0.02111098,5870865,-0.01358656
1.0,4699695,-0.02139668,4744740,-0.01585429
1.0,4476780,-0.01926584,4594590,-0.01588885
1.0,4429425,-0.02127541,4408950,-0.01589802
1.0,4204200,-0.01971594,4144140,-0.01648557
1.0,3978975,-0.0211399,3968055,-0.01442962
1.0,3858855,-0.0207014,3753750,-0.01629769
1.0,3618615,-0.02238032,3573570,-0.01593339
1.0,3468465,-0.02212513,3527160,-0.01534158
1.0,3333330,-0.02307137,3318315,-0.01543628
1.0,3123120,-0.02295251,3078075,-0.01609573
1.0,2912910,-0.02557882,2852850,-0.01700802
1.0,2747745,-0.02245764,2807805,-0.01752622
1.0,2612610,-0.02446844,2645370,-0.01606771
1.0,2342340,-0.02515461,2417415,-0.0201965
1.0,2207205,-0.02754243,2238390,-0.019505
1.0,1936935,-0.02674009,2042040,-0.01895247
1.0,1771770,-0.02919348,1786785,-0.02084356
1.0,1576575,-0.02970246,1726725,-0.02068581
1.0,1492260,-0.02895838,1561560,-0.02272687
1.0,1217370,-0.03433463,1276275,-0.02313495
1.0,1096095,-0.03388685,1156155,-0.02366515
1.0,990990,-0.03583894,1021020,-0.02930292
1.0,726495,-0.04187803,825825,-0.03359623
1.0,540540,-0.04799962,645645,-0.03605512
1.0,390390,-0.06275073,480480,-0.0417375
1.0,247170,-0.08632512,300300,-0.06636945
1.0,243705,-0.08887763,233415,-0.07277388
1.0,229425,-0.08975891,232050,-0.07185791
1.0,205590,-0.09792819,207480,-0.07769084
1.0,193830,-0.1040306,196350,-0.08369778
1.0,182490,-0.1021829,181545,-0.08488374
1.0,166320,-0.1089241,169260,-0.0952243
1.0,151515,-0.1141627,162435,-0.08953218
1.0,135135,-0.1237499,139230,-0.1041392
1.0,123585,-0.1346544,129675,-0.1131361
1.0,120120,-0.1326618,107415,-0.1104858
1.0,95865,-0.1285391,106260,-0.1011616
1.0,88935,-0.127688,86625,-0.09832324
1.0,75075,-0.1159204,69615,-0.09661278
1.0,51975,-0.120823,62790,-0.1001411
1.0,38220,-0.130281,41055,-0.09413145
1.0,24570,-0.142697,30030,-0.09617861
1.0,14700,-0.1800604,21945,-0.1155542
1.0,13755,-0.1740924,14490,-0.1428451
1.0,12075,-0.1846102,12705,-0.1492487
1.0,11025,-0.1941447,11970,-0.1402635
1.0,10080,-0.2140542,9870,-0.1585283
1.0,8295,-0.2159562,9240,-0.1530202
1.0,7875,-0.2645759,8085,-0.159895
1.0,6720,-0.2634914,6930,-0.1966219
1.0,4725,-0.27037,5145,-0.214483
1.0,3780,-0.3093328,3465,-0.25119
1.0,1995,-0.3726618,2940,-0.3061226
1.0,1125,-0.5038345,1575,-0.3649696
1.0,1065,-0.5072397,945,-0.4283624
1.0,819,-0.5305295,855,-0.3937853
1.0,720,-0.5390879,630,-0.4131517
1.0,465,-0.5765328,450,-0.4381526
1.0,285,-0.6381173,360,-0.4679771
1.0,27,-0.9858083,150,-0.5813213
1.0,13,-1.80516,4,-0.8620754
